cat,s,S_counts,trials,freq,condition,animal,oddball,tract,neuron,merged_column,unit,animal_unit,division,BF (kHz),MT (dB),RC (x),depth (z),ML (y),block_type,cat2,FR(s),FR_agg,mean_standard_FR(s),FR_norm
after_deviant,0.025,5,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,5.0,211.0,26.05,0.19193857965451055
after_deviant,0.05,33,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,33.0,211.0,26.05,1.2667946257197695
after_deviant,0.075,46,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,46.0,211.0,26.05,1.765834932821497
after_deviant,0.1,28,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,28.0,211.0,26.05,1.0748560460652592
after_deviant,0.125,22,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,22.0,211.0,26.05,0.8445297504798465
after_deviant,0.15,16,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,16.0,211.0,26.05,0.6142034548944337
after_deviant,0.175,15,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,15.0,211.0,26.05,0.5758157389635317
after_deviant,0.2,12,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,12.0,211.0,26.05,0.4606525911708253
after_deviant,0.225,15,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,15.0,211.0,26.05,0.5758157389635317
after_deviant,0.25,19,40,2380.0,1,22_003,8-3-ODD-5-4-C1,8,3,22_003_8-3-ODD-5-4-C1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,control_block_2,,19.0,211.0,26.05,0.72936660268714
standard,0.025,83,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,10.375,120.625,26.05,0.3982725527831094
standard,0.05,163,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,20.375,120.625,26.05,0.7821497120921305
standard,0.075,150,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,18.75,120.625,26.05,0.7197696737044146
standard,0.1,116,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,14.5,120.625,26.05,0.5566218809980806
standard,0.125,86,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,10.75,120.625,26.05,0.41266794625719766
standard,0.15,81,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,10.125,120.625,26.05,0.38867562380038384
standard,0.175,76,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,9.5,120.625,26.05,0.36468330134357
standard,0.2,80,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,10.0,120.625,26.05,0.3838771593090211
standard,0.225,77,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,9.625,120.625,26.05,0.3694817658349328
standard,0.25,53,320,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,6.625,120.625,26.05,0.2543186180422265
deviant,0.025,7,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,7.0,234.0,26.05,0.2687140115163148
deviant,0.05,38,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,38.0,234.0,26.05,1.45873320537428
deviant,0.075,46,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,46.0,234.0,26.05,1.765834932821497
deviant,0.1,39,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,39.0,234.0,26.05,1.4971209213051824
deviant,0.125,39,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,39.0,234.0,26.05,1.4971209213051824
deviant,0.15,24,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,24.0,234.0,26.05,0.9213051823416506
deviant,0.175,18,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,18.0,234.0,26.05,0.690978886756238
deviant,0.2,17,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,17.0,234.0,26.05,0.6525911708253359
deviant,0.225,3,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,3.0,234.0,26.05,0.11516314779270632
deviant,0.25,3,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,3.0,234.0,26.05,0.11516314779270632
after_deviant,0.025,4,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,4.0,134.0,26.05,0.15355086372360843
after_deviant,0.05,27,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,27.0,134.0,26.05,1.036468330134357
after_deviant,0.075,26,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,26.0,134.0,26.05,0.9980806142034548
after_deviant,0.1,15,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,15.0,134.0,26.05,0.5758157389635317
after_deviant,0.125,10,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,10.0,134.0,26.05,0.3838771593090211
after_deviant,0.15,5,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,5.0,134.0,26.05,0.19193857965451055
after_deviant,0.175,7,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,7.0,134.0,26.05,0.2687140115163148
after_deviant,0.2,11,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,11.0,134.0,26.05,0.42226487523992323
after_deviant,0.225,12,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,12.0,134.0,26.05,0.4606525911708253
after_deviant,0.25,17,40,2380.0,1,22_003,8-3-ODD-5-4-F1,8,3,22_003_8-3-ODD-5-4-F1,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,effect_block_2,,17.0,134.0,26.05,0.6525911708253359
standard,0.025,146,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,18.25,228.25,26.05,0.7005758157389635
standard,0.05,256,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,32.0,228.25,26.05,1.2284069097888675
standard,0.075,273,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,34.125,228.25,26.05,1.3099808061420346
standard,0.1,282,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,35.25,228.25,26.05,1.3531669865642995
standard,0.125,211,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,26.375,228.25,26.05,1.0124760076775432
standard,0.15,135,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,16.875,228.25,26.05,0.6477927063339731
standard,0.175,114,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,14.25,228.25,26.05,0.5470249520153551
standard,0.2,130,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,16.25,228.25,26.05,0.6238003838771593
standard,0.225,152,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,19.0,228.25,26.05,0.72936660268714
standard,0.25,127,320,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,15.875,228.25,26.05,0.609404990403071
deviant,0.025,34,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,34.0,599.0,26.05,1.3051823416506718
deviant,0.05,108,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,108.0,599.0,26.05,4.145873320537428
deviant,0.075,112,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,112.0,599.0,26.05,4.299424184261037
deviant,0.1,114,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,114.0,599.0,26.05,4.3761996161228405
deviant,0.125,85,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,85.0,599.0,26.05,3.2629558541266794
deviant,0.15,61,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,61.0,599.0,26.05,2.341650671785029
deviant,0.175,39,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,39.0,599.0,26.05,1.4971209213051824
deviant,0.2,20,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,20.0,599.0,26.05,0.7677543186180422
deviant,0.225,13,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,13.0,599.0,26.05,0.4990403071017274
deviant,0.25,13,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,13.0,599.0,26.05,0.4990403071017274
after_deviant,0.025,25,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,25.0,166.0,26.05,0.9596928982725528
after_deviant,0.05,50,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,50.0,166.0,26.05,1.9193857965451055
after_deviant,0.075,32,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,32.0,166.0,26.05,1.2284069097888675
after_deviant,0.1,20,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,20.0,166.0,26.05,0.7677543186180422
after_deviant,0.125,17,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,17.0,166.0,26.05,0.6525911708253359
after_deviant,0.15,8,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,8.0,166.0,26.05,0.30710172744721687
after_deviant,0.175,8,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,8.0,166.0,26.05,0.30710172744721687
after_deviant,0.2,2,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,2.0,166.0,26.05,0.07677543186180422
after_deviant,0.225,3,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,3.0,166.0,26.05,0.11516314779270632
after_deviant,0.25,1,40,2380.0,1,22_003,8-3-ODD-5-4-F3,8,3,22_003_8-3-ODD-5-4-F3,8-3,22_003_8-3,VAF,2.2,20.0,4850.0,1066.0,4500.0,rec_block_2,,1.0,166.0,26.05,0.03838771593090211
standard,0.025,38,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.75,57.625,5.7625,0.824295010845987
standard,0.05,43,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.375,57.625,5.7625,0.9327548806941431
standard,0.075,41,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.125,57.625,5.7625,0.8893709327548807
standard,0.1,45,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.625,57.625,5.7625,0.9761388286334056
standard,0.125,76,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,9.5,57.625,5.7625,1.648590021691974
standard,0.15,55,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,6.875,57.625,5.7625,1.193058568329718
standard,0.175,40,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.0,57.625,5.7625,0.8676789587852495
standard,0.2,41,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.125,57.625,5.7625,0.8893709327548807
standard,0.225,47,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.875,57.625,5.7625,1.019522776572668
standard,0.25,35,320,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.375,57.625,5.7625,0.7592190889370932
deviant,0.025,5,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.0,79.0,5.7625,0.8676789587852495
deviant,0.05,16,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,16.0,79.0,5.7625,2.7765726681127982
deviant,0.075,12,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,12.0,79.0,5.7625,2.0824295010845986
deviant,0.1,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,79.0,5.7625,0.6941431670281996
deviant,0.125,7,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,7.0,79.0,5.7625,1.2147505422993492
deviant,0.15,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,79.0,5.7625,0.6941431670281996
deviant,0.175,9,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,9.0,79.0,5.7625,1.561822125813449
deviant,0.2,7,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,7.0,79.0,5.7625,1.2147505422993492
deviant,0.225,7,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,7.0,79.0,5.7625,1.2147505422993492
deviant,0.25,8,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,8.0,79.0,5.7625,1.3882863340563991
after_deviant,0.025,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,46.0,5.7625,0.6941431670281996
after_deviant,0.05,7,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,7.0,46.0,5.7625,1.2147505422993492
after_deviant,0.075,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,46.0,5.7625,0.6941431670281996
after_deviant,0.1,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,46.0,5.7625,0.6941431670281996
after_deviant,0.125,5,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.0,46.0,5.7625,0.8676789587852495
after_deviant,0.15,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,46.0,5.7625,0.6941431670281996
after_deviant,0.175,5,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,5.0,46.0,5.7625,0.8676789587852495
after_deviant,0.2,4,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,4.0,46.0,5.7625,0.6941431670281996
after_deviant,0.225,0,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,0.0,46.0,5.7625,0.0
after_deviant,0.25,9,40,11390.0,1,22_003,9-5-ODD-7-8-C1,9,5,22_003_9-5-ODD-7-8-C1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,control_block_1,,9.0,46.0,5.7625,1.561822125813449
standard,0.025,19,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,2.375,19.25,5.7625,0.4121475054229935
standard,0.05,20,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,2.5,19.25,5.7625,0.43383947939262474
standard,0.075,11,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,1.375,19.25,5.7625,0.23861171366594358
standard,0.1,19,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,2.375,19.25,5.7625,0.4121475054229935
standard,0.125,11,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,1.375,19.25,5.7625,0.23861171366594358
standard,0.15,14,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,1.75,19.25,5.7625,0.3036876355748373
standard,0.175,16,320,11390.0,1,22_003,9-5-ODD-7-8-F1,9,5,22_003_9-5-ODD-7-8-F1,9-5,22_003_9-5,PAF,32.0,50.0,5250.0,876.0,2800.0,effect_block_1,,2.0,19.25,5.7625,0.3470715835140998
